timestep,update,mean_eval_reward,episode_length,policy_loss,value_loss,entropy,entropy_coef
171008,12,149.56069655743397,756,0.03166556319920346,0.5227410326711833,1.5380357377231122,0.014507225862692642
172032,13,177.4162963484721,712,-0.039807036682032046,1.2215628378093242,1.5060678504407405,0.014504324417520103
173056,14,168.67833707486517,666,0.04781825968530029,0.7090800039470195,1.4801258437335492,0.014501423552636599
174080,15,86.30529412668794,405,0.012729154876433313,0.8999768652021884,1.460379658639431,0.014498523267926071
175104,16,161.9916779228518,718,-0.012010566191747785,1.2850674369372428,1.4408717297017575,0.014495623563272487
176128,16,53.59074169726674,1742,0.12914536449825392,1.2807225809432565,1.4404547475278378,0.014492724438559833
177152,16,-86.50701032894942,2766,0.050163309066556395,0.851595507748425,1.4378666020929813,0.014489825893672122
178176,16,-231.2944639585372,3790,0.03863550183596089,0.36164762191474437,1.430064582824707,0.014486927928493388
179200,16,-356.07964158329975,4814,0.17308519600192085,0.29796055937185884,1.4255800306797028,0.01448403054290769
180224,16,-470.00000858840394,5838,0.15070984228514134,0.12861858564428985,1.4322950445115565,0.014481133736799108
181248,16,-599.9165944809955,6862,0.20035703390603884,0.2302621946670115,1.4377732768654823,0.014478237510051749
181248,2,105.56046600398138,530,-0.019623871304793282,0.7904057086445391,1.4038889214396477,0.014478237510051749
182272,2,361.1081264333485,1554,0.040004977735225114,0.18734148587100208,1.3581497542560101,0.01447534186254974
183296,2,553.1175269556463,2578,0.030994173628278075,0.47491802438162267,1.3446686528623104,0.014472446794177229
184320,2,815.1686020688878,3602,0.6378880999924149,0.9717194698750973,1.3012673661112786,0.014469552304818395
185344,2,1115.469011087637,4626,0.06767933145165443,0.8079598544165492,1.2682016402482987,0.01446665839435743
186368,3,54.443496059273954,285,-0.005224210006417707,17.3999160900712,1.2599713936448098,0.01446376506267856
187392,3,20.27822679152624,1309,0.23628255586372687,2.3187578472308816,1.2626706220209598,0.014460872309666025
188416,4,209.16087562042765,994,0.025324350665323438,1.0385640883818268,1.2620642870664596,0.014457980135204091
189440,5,215.9603637877094,830,0.014281016704626382,0.26970875640399755,1.2272906258702279,0.014455088539177052
190464,5,569.5789727805993,1854,0.07418028840911575,0.7800640203990042,1.1954959243535996,0.014452197521469217
191488,6,181.78673441235327,709,-0.022079762653447688,1.2167935871519149,1.1748119056224824,0.014449307081964922
192512,7,208.78783425556693,599,-0.07758456988958642,0.43234000792726873,1.1328990764915943,0.01444641722054853
193536,7,528.2895935377701,1623,-5.498301470652223e-06,1.6098296374082566,1.1015373066067695,0.014443527937104421
194560,7,890.9674966466685,2647,0.057072823256021366,2.0914064610376952,1.1001291885972022,0.014440639231517
195584,8,138.63772343798496,435,0.1867957774666138,3.101982660219073,1.1088315397500992,0.014437751103670697
196608,9,119.53926730547768,482,0.05569132141536102,2.5596849393099546,1.0982594415545464,0.014434863553449964
197632,9,396.7018642751503,1506,0.08727786300587467,2.7855919998139145,1.0956039525568486,0.014431976580739274
198656,9,288.4738018285654,2530,0.05440134794916958,1.8382447003386915,1.111243025958538,0.014429090185423127
199680,10,132.93003714202973,503,0.04940495037008077,1.3560122777707875,1.0988317914307117,0.014426204367386043
200704,11,163.7338463207392,654,0.0719529468275141,1.5341410905122757,1.0570713967084884,0.014423319126512566
201728,11,348.4665048503688,1678,0.02946899860398844,2.0713814593851567,1.0230094231665134,0.014420434462687265
